city,utc_time,pm10_µg/m³,pm1_µg/m³,pm25_µg/m³,temperature_c,um003_particles/cm³,um050_particles/cm³,sum_mn,aimag_eng,aimag_mng
Altai,2021-08-27 00:00:00+00:00,8.0,4.101942780242539,6.5,,,,Алтай,Govi-Altai,Говь-Алтай
Altai,2021-08-28 00:00:00+00:00,7.0,3.3771602690323665,5.5,,,,Алтай,Govi-Altai,Говь-Алтай
Altai,2021-08-29 00:00:00+00:00,8.0,4.168751890219689,6.6,,,,Алтай,Govi-Altai,Говь-Алтай
Altai,2021-08-30 00:00:00+00:00,15.0,7.904761904761905,12.0,,,,Алтай,Govi-Altai,Говь-Алтай
Altai,2021-08-31 00:00:00+00:00,13.0,7.110476789263168,10.6,,,,Алтай,Govi-Altai,Говь-Алтай
Altai,2021-09-01 00:00:00+00:00,13.0,6.939307843501685,10.3,,,,Алтай,Govi-Altai,Говь-Алтай
Altai,2021-09-02 00:00:00+00:00,10.0,5.775401489697572,8.6,,,,Алтай,Govi-Altai,Говь-Алтай
Altai,2021-09-03 00:00:00+00:00,8.0,4.143191715319589,6.8,,,,Алтай,Govi-Altai,Говь-Алтай
Altai,2021-09-04 00:00:00+00:00,10.0,4.9183866567163825,7.9,,,,Алтай,Govi-Altai,Говь-Алтай
Altai,2021-09-05 00:00:00+00:00,7.0,3.6571967988978002,5.8,,,,Алтай,Govi-Altai,Говь-Алтай
Altai,2021-09-06 00:00:00+00:00,10.0,4.578087489008622,7.5,,,,Алтай,Govi-Altai,Говь-Алтай
Altai,2021-09-07 00:00:00+00:00,13.0,6.630574098743982,10.6,,,,Алтай,Govi-Altai,Говь-Алтай
Altai,2021-09-08 00:00:00+00:00,13.0,6.499631771822677,10.1,,,,Алтай,Govi-Altai,Говь-Алтай
Altai,2021-09-09 00:00:00+00:00,13.0,6.430081731318277,10.2,,,,Алтай,Govi-Altai,Говь-Алтай
Altai,2021-09-10 00:00:00+00:00,18.0,9.27727822315654,14.2,,,,Алтай,Govi-Altai,Говь-Алтай
Altai,2021-09-11 00:00:00+00:00,12.0,5.780039322465391,9.2,,,,Алтай,Govi-Altai,Говь-Алтай
Altai,2021-09-12 00:00:00+00:00,8.0,3.7431075084451524,6.2,,,,Алтай,Govi-Altai,Говь-Алтай
Altai,2021-09-13 00:00:00+00:00,5.0,2.2806267798965165,3.8,,,,Алтай,Govi-Altai,Говь-Алтай
Altai,2021-09-14 00:00:00+00:00,10.0,4.512660783466121,7.2,,,,Алтай,Govi-Altai,Говь-Алтай
Altai,2021-09-15 00:00:00+00:00,11.0,5.301205777619571,8.4,,,,Алтай,Govi-Altai,Говь-Алтай
Altai,2021-09-16 00:00:00+00:00,13.0,6.126278063674429,9.7,,,,Алтай,Govi-Altai,Говь-Алтай
Altai,2021-09-17 00:00:00+00:00,10.0,5.5894405161386365,8.2,,,,Алтай,Govi-Altai,Говь-Алтай
Altai,2021-09-18 00:00:00+00:00,10.0,5.2134614391599685,7.9,,,,Алтай,Govi-Altai,Говь-Алтай
Altai,2021-09-19 00:00:00+00:00,12.0,6.685089220060484,9.8,,,,Алтай,Govi-Altai,Говь-Алтай
Altai,2021-09-20 00:00:00+00:00,15.0,7.92303120743938,11.7,,,,Алтай,Govi-Altai,Говь-Алтай
Altai,2021-09-21 00:00:00+00:00,13.0,3.638809205709986,7.1,,,,Алтай,Govi-Altai,Говь-Алтай
Altai,2021-09-22 00:00:00+00:00,16.0,7.023395095143864,11.4,,,,Алтай,Govi-Altai,Говь-Алтай
Altai,2021-09-23 00:00:00+00:00,5.0,1.8668614303959135,3.2,,,,Алтай,Govi-Altai,Говь-Алтай
Altai,2021-09-24 00:00:00+00:00,12.0,6.162576611680647,9.5,,,,Алтай,Govi-Altai,Говь-Алтай
Altai,2021-09-25 00:00:00+00:00,13.0,6.198748314283372,9.7,,,,Алтай,Govi-Altai,Говь-Алтай
Altai,2021-09-26 00:00:00+00:00,5.0,1.9822699692283026,3.4,,,,Алтай,Govi-Altai,Говь-Алтай
Altai,2021-09-27 00:00:00+00:00,10.0,3.127213915946598,5.8,,,,Алтай,Govi-Altai,Говь-Алтай
Altai,2021-09-28 00:00:00+00:00,15.0,7.075693187792496,11.2,,,,Алтай,Govi-Altai,Говь-Алтай
Altai,2021-09-29 00:00:00+00:00,73.0,32.87241379310345,54.4,,,,Алтай,Govi-Altai,Говь-Алтай
Altai,2021-09-30 00:00:00+00:00,14.0,6.2778283086229125,10.1,,,,Алтай,Govi-Altai,Говь-Алтай
Altai,2021-10-01 00:00:00+00:00,11.0,4.965074885290871,7.8,,,,Алтай,Govi-Altai,Говь-Алтай
Altai,2021-10-02 00:00:00+00:00,9.0,4.4577524954699115,7.2,,,,Алтай,Govi-Altai,Говь-Алтай
Altai,2021-10-03 00:00:00+00:00,30.0,13.41493284187218,22.2,,,,Алтай,Govi-Altai,Говь-Алтай
Altai,2021-10-04 00:00:00+00:00,25.0,11.184798976372255,18.7,,,,Алтай,Govi-Altai,Говь-Алтай
Altai,2021-10-05 00:00:00+00:00,20.0,8.688396758181732,14.4,,,,Алтай,Govi-Altai,Говь-Алтай
Altai,2021-10-06 00:00:00+00:00,22.0,9.538034978592746,15.7,,,,Алтай,Govi-Altai,Говь-Алтай
Altai,2021-10-07 00:00:00+00:00,13.0,7.176556268763165,10.4,,,,Алтай,Govi-Altai,Говь-Алтай
Altai,2021-10-08 00:00:00+00:00,42.0,18.10995684162508,30.4,,,,Алтай,Govi-Altai,Говь-Алтай
Altai,2021-10-09 00:00:00+00:00,45.0,20.41136603804644,33.6,,,,Алтай,Govi-Altai,Говь-Алтай
Altai,2021-10-10 00:00:00+00:00,34.0,15.42270741604075,25.1,,,,Алтай,Govi-Altai,Говь-Алтай
Altai,2021-10-11 00:00:00+00:00,53.0,21.647325893403405,39.7,,,,Алтай,Govi-Altai,Говь-Алтай
Altai,2021-10-12 00:00:00+00:00,28.0,13.220397248546975,20.6,,,,Алтай,Govi-Altai,Говь-Алтай
Altai,2021-10-13 00:00:00+00:00,41.0,18.299803093352725,30.5,,,,Алтай,Govi-Altai,Говь-Алтай
Altai,2021-10-14 00:00:00+00:00,40.0,18.401409964830226,29.8,,,,Алтай,Govi-Altai,Говь-Алтай
Altai,2021-10-15 00:00:00+00:00,63.0,27.500649124396105,47.1,,,,Алтай,Govi-Altai,Говь-Алтай
Altai,2021-10-16 00:00:00+00:00,29.0,12.431913951404317,20.4,,,,Алтай,Govi-Altai,Говь-Алтай
Altai,2021-10-17 00:00:00+00:00,51.0,22.538577588266307,37.8,,,,Алтай,Govi-Altai,Говь-Алтай
Altai,2021-10-18 00:00:00+00:00,58.0,25.676422279610406,43.0,,,,Алтай,Govi-Altai,Говь-Алтай
Altai,2021-10-19 00:00:00+00:00,47.0,20.94394969959266,34.9,,,,Алтай,Govi-Altai,Говь-Алтай
Altai,2021-10-20 00:00:00+00:00,56.0,23.68476589654307,41.3,,,,Алтай,Govi-Altai,Говь-Алтай
Altai,2021-10-21 00:00:00+00:00,35.0,15.665402893965346,24.5,,,,Алтай,Govi-Altai,Говь-Алтай
Altai,2021-10-22 00:00:00+00:00,45.0,18.43920688983435,32.2,,,,Алтай,Govi-Altai,Говь-Алтай
Altai,2021-10-23 00:00:00+00:00,38.0,16.96675126321219,28.1,,,,Алтай,Govi-Altai,Говь-Алтай
Altai,2021-10-24 00:00:00+00:00,44.0,19.112201815895357,31.6,,,,Алтай,Govi-Altai,Говь-Алтай
Altai,2021-10-25 00:00:00+00:00,59.0,25.597194984848844,44.1,,,,Алтай,Govi-Altai,Говь-Алтай
Altai,2021-10-26 00:00:00+00:00,28.0,12.16135717797684,20.4,,,,Алтай,Govi-Altai,Говь-Алтай
Altai,2021-10-27 00:00:00+00:00,35.0,15.72882757781528,24.8,,,,Алтай,Govi-Altai,Говь-Алтай
Altai,2021-10-28 00:00:00+00:00,40.0,17.765861692513024,28.7,,,,Алтай,Govi-Altai,Говь-Алтай
Altai,2021-10-29 00:00:00+00:00,83.0,36.225,59.3,,,,Алтай,Govi-Altai,Говь-Алтай
Altai,2021-10-30 00:00:00+00:00,39.0,17.387696939859385,28.5,,,,Алтай,Govi-Altai,Говь-Алтай
Altai,2021-10-31 00:00:00+00:00,53.0,24.083300259473816,39.4,,,,Алтай,Govi-Altai,Говь-Алтай
Altai,2021-11-01 00:00:00+00:00,22.0,8.317879475022332,13.8,,,,Алтай,Govi-Altai,Говь-Алтай
Altai,2021-11-02 00:00:00+00:00,15.0,5.852902392413886,8.9,,,,Алтай,Govi-Altai,Говь-Алтай
Altai,2021-11-03 00:00:00+00:00,27.0,12.964018890413806,19.0,,,,Алтай,Govi-Altai,Говь-Алтай
Altai,2021-11-04 00:00:00+00:00,32.0,15.011167036063775,21.6,,,,Алтай,Govi-Altai,Говь-Алтай
Altai,2021-11-05 00:00:00+00:00,85.0,34.5724103307293,56.9,,,,Алтай,Govi-Altai,Говь-Алтай
Altai,2021-11-06 00:00:00+00:00,128.0,51.77849254850552,88.3,,,,Алтай,Govi-Altai,Говь-Алтай
Altai,2021-11-07 00:00:00+00:00,125.0,49.292331287570484,87.0,,,,Алтай,Govi-Altai,Говь-Алтай
Altai,2021-11-08 00:00:00+00:00,91.0,37.31078400360259,63.9,,,,Алтай,Govi-Altai,Говь-Алтай
Altai,2021-11-09 00:00:00+00:00,106.0,43.05594879031446,74.2,,,,Алтай,Govi-Altai,Говь-Алтай
Altai,2021-11-10 00:00:00+00:00,105.0,43.107203767576614,75.3,,,,Алтай,Govi-Altai,Говь-Алтай
Altai,2021-11-11 00:00:00+00:00,134.0,53.86347479612561,96.2,,,,Алтай,Govi-Altai,Говь-Алтай
Altai,2021-11-12 00:00:00+00:00,57.0,25.391098085690476,41.4,,,,Алтай,Govi-Altai,Говь-Алтай
Altai,2021-11-13 00:00:00+00:00,51.0,26.785751567238634,39.4,,,,Алтай,Govi-Altai,Говь-Алтай
Altai,2021-11-14 00:00:00+00:00,47.0,22.092603578342295,34.2,,,,Алтай,Govi-Altai,Говь-Алтай
Altai,2021-11-15 00:00:00+00:00,48.0,23.40276788494836,34.6,,,,Алтай,Govi-Altai,Говь-Алтай
Altai,2021-11-16 00:00:00+00:00,31.0,14.007483425878455,21.4,,,,Алтай,Govi-Altai,Говь-Алтай
Altai,2021-11-17 00:00:00+00:00,30.0,12.742901015013084,20.0,,,,Алтай,Govi-Altai,Говь-Алтай
Altai,2021-11-18 00:00:00+00:00,38.0,16.262310393083883,25.9,,,,Алтай,Govi-Altai,Говь-Алтай
Altai,2021-11-19 00:00:00+00:00,64.0,25.07812057956981,42.9,,,,Алтай,Govi-Altai,Говь-Алтай
Altai,2021-11-20 00:00:00+00:00,38.0,15.589765665566732,24.8,,,,Алтай,Govi-Altai,Говь-Алтай
Altai,2021-11-21 00:00:00+00:00,113.0,43.91988460798501,76.5,,,,Алтай,Govi-Altai,Говь-Алтай
Altai,2021-11-22 00:00:00+00:00,126.0,49.04605382644176,87.7,,,,Алтай,Govi-Altai,Говь-Алтай
Altai,2021-11-23 00:00:00+00:00,21.0,8.458514372676367,14.1,,,,Алтай,Govi-Altai,Говь-Алтай
Altai,2021-11-24 00:00:00+00:00,30.0,12.874233176362333,20.5,,,,Алтай,Govi-Altai,Говь-Алтай
Altai,2021-11-25 00:00:00+00:00,95.0,36.307008418447346,67.0,,,,Алтай,Govi-Altai,Говь-Алтай
Altai,2021-11-26 00:00:00+00:00,22.0,9.327891200460884,15.1,,,,Алтай,Govi-Altai,Говь-Алтай
Altai,2021-11-27 00:00:00+00:00,40.0,17.029959935342045,27.2,,,,Алтай,Govi-Altai,Говь-Алтай
Altai,2021-11-28 00:00:00+00:00,46.0,17.122727272727275,28.2,,,,Алтай,Govi-Altai,Говь-Алтай
Altai,2021-11-29 00:00:00+00:00,132.0,51.73923312853623,92.2,,,,Алтай,Govi-Altai,Говь-Алтай
Altai,2021-11-30 00:00:00+00:00,108.0,44.24384834796758,76.2,,,,Алтай,Govi-Altai,Говь-Алтай
Altai,2021-12-01 00:00:00+00:00,141.0,56.25802784630483,99.0,,,,Алтай,Govi-Altai,Говь-Алтай
Altai,2021-12-02 00:00:00+00:00,60.0,25.207397110739503,40.3,,,,Алтай,Govi-Altai,Говь-Алтай
Altai,2021-12-03 00:00:00+00:00,137.0,55.02236637613188,96.5,,,,Алтай,Govi-Altai,Говь-Алтай
Altai,2021-12-04 00:00:00+00:00,79.0,31.132786998089628,55.2,,,,Алтай,Govi-Altai,Говь-Алтай
Altai,2021-12-05 00:00:00+00:00,129.0,50.92275622605364,90.0,,,,Алтай,Govi-Altai,Говь-Алтай
Altai,2021-12-06 00:00:00+00:00,89.0,36.42038234946171,62.1,,,,Алтай,Govi-Altai,Говь-Алтай
Altai,2021-12-07 00:00:00+00:00,142.0,53.9710719715728,99.3,,,,Алтай,Govi-Altai,Говь-Алтай
Altai,2021-12-08 00:00:00+00:00,80.0,32.689910614511,56.6,,,,Алтай,Govi-Altai,Говь-Алтай
Altai,2021-12-09 00:00:00+00:00,31.0,14.180319965475137,21.7,,,,Алтай,Govi-Altai,Говь-Алтай
Altai,2021-12-10 00:00:00+00:00,59.0,25.141450694683986,40.4,,,,Алтай,Govi-Altai,Говь-Алтай
Altai,2021-12-11 00:00:00+00:00,129.0,50.70502099253716,88.2,,,,Алтай,Govi-Altai,Говь-Алтай
Altai,2021-12-12 00:00:00+00:00,125.0,44.81566126165523,84.1,,,,Алтай,Govi-Altai,Говь-Алтай
Altai,2021-12-13 00:00:00+00:00,55.0,24.37020590727592,38.5,,,,Алтай,Govi-Altai,Говь-Алтай
Altai,2021-12-14 00:00:00+00:00,54.0,22.781887445887445,37.4,,,,Алтай,Govi-Altai,Говь-Алтай
Altai,2021-12-15 00:00:00+00:00,81.0,43.213182293067135,59.2,,,,Алтай,Govi-Altai,Говь-Алтай
Altai,2021-12-16 00:00:00+00:00,123.0,46.152188119750775,81.7,,,,Алтай,Govi-Altai,Говь-Алтай
Altai,2021-12-17 00:00:00+00:00,36.0,16.961000742697767,24.8,,,,Алтай,Govi-Altai,Говь-Алтай
Altai,2021-12-18 00:00:00+00:00,18.0,7.517329443361025,12.2,,,,Алтай,Govi-Altai,Говь-Алтай
Altai,2021-12-19 00:00:00+00:00,36.0,14.63932132654354,24.5,,,,Алтай,Govi-Altai,Говь-Алтай
Altai,2021-12-20 00:00:00+00:00,46.0,19.743641928526987,32.5,,,,Алтай,Govi-Altai,Говь-Алтай
Altai,2021-12-21 00:00:00+00:00,77.0,29.08459872613003,52.4,,,,Алтай,Govi-Altai,Говь-Алтай
Altai,2021-12-22 00:00:00+00:00,93.0,36.386640525868465,63.3,,,,Алтай,Govi-Altai,Говь-Алтай
Altai,2021-12-23 00:00:00+00:00,138.0,52.39618213234224,93.9,,,,Алтай,Govi-Altai,Говь-Алтай
Altai,2021-12-24 00:00:00+00:00,153.0,60.04266116630007,104.8,,,,Алтай,Govi-Altai,Говь-Алтай
Altai,2021-12-25 00:00:00+00:00,108.0,43.499860626482395,73.7,,,,Алтай,Govi-Altai,Говь-Алтай
Altai,2021-12-26 00:00:00+00:00,80.0,30.83928486197172,52.8,,,,Алтай,Govi-Altai,Говь-Алтай
Altai,2021-12-27 00:00:00+00:00,159.0,56.80268297773051,105.5,,,,Алтай,Govi-Altai,Говь-Алтай
Altai,2021-12-28 00:00:00+00:00,28.0,14.786666666666667,20.1,,,,Алтай,Govi-Altai,Говь-Алтай
Altai,2021-12-29 00:00:00+00:00,113.0,44.54383006055564,77.3,,,,Алтай,Govi-Altai,Говь-Алтай
Altai,2021-12-30 00:00:00+00:00,63.0,23.895619912359663,42.2,,,,Алтай,Govi-Altai,Говь-Алтай
Altai,2021-12-31 00:00:00+00:00,75.0,30.402890984883555,50.8,,,,Алтай,Govi-Altai,Говь-Алтай
Altai,2022-01-01 00:00:00+00:00,182.0,64.7321315288227,120.4,,,,Алтай,Govi-Altai,Говь-Алтай
Altai,2022-01-02 00:00:00+00:00,135.0,53.113290050551434,91.5,,,,Алтай,Govi-Altai,Говь-Алтай
Altai,2022-01-03 00:00:00+00:00,121.0,47.12358551848833,82.6,,,,Алтай,Govi-Altai,Говь-Алтай
Altai,2022-01-04 00:00:00+00:00,81.0,34.76964711457403,56.0,,,,Алтай,Govi-Altai,Говь-Алтай
Altai,2022-01-05 00:00:00+00:00,211.0,77.60306507499605,143.8,,,,Алтай,Govi-Altai,Говь-Алтай
Altai,2022-01-06 00:00:00+00:00,168.0,62.350438465342556,115.8,,,,Алтай,Govi-Altai,Говь-Алтай
Altai,2022-01-07 00:00:00+00:00,118.0,48.25242988244383,83.6,,,,Алтай,Govi-Altai,Говь-Алтай
Altai,2022-01-08 00:00:00+00:00,141.0,55.255170849527836,100.2,,,,Алтай,Govi-Altai,Говь-Алтай
Altai,2022-01-09 00:00:00+00:00,128.0,56.279455494105626,93.4,,,,Алтай,Govi-Altai,Говь-Алтай
Altai,2022-01-10 00:00:00+00:00,78.0,34.892875084622474,56.4,,,,Алтай,Govi-Altai,Говь-Алтай
Altai,2022-01-11 00:00:00+00:00,102.0,43.45042473459321,72.4,,,,Алтай,Govi-Altai,Говь-Алтай
Altai,2022-01-12 00:00:00+00:00,170.0,63.51658203057835,116.3,,,,Алтай,Govi-Altai,Говь-Алтай
Altai,2022-01-13 00:00:00+00:00,59.0,24.924643198957565,40.3,,,,Алтай,Govi-Altai,Говь-Алтай
Altai,2022-01-14 00:00:00+00:00,136.0,54.0585885031449,95.1,,,,Алтай,Govi-Altai,Говь-Алтай
Altai,2022-01-15 00:00:00+00:00,97.0,41.21535581183929,69.6,,,,Алтай,Govi-Altai,Говь-Алтай
Altai,2022-01-16 00:00:00+00:00,231.0,96.00714285714284,167.0,,,,Алтай,Govi-Altai,Говь-Алтай
Altai,2022-01-17 00:00:00+00:00,109.0,44.411526853903254,77.2,,,,Алтай,Govi-Altai,Говь-Алтай
Altai,2022-01-18 00:00:00+00:00,92.0,39.12891865079365,65.9,,,,Алтай,Govi-Altai,Говь-Алтай
Altai,2022-01-19 00:00:00+00:00,119.0,47.213820741923506,83.2,,,,Алтай,Govi-Altai,Говь-Алтай
Altai,2022-01-20 00:00:00+00:00,165.0,65.95240676141024,117.6,,,,Алтай,Govi-Altai,Говь-Алтай
Altai,2022-01-21 00:00:00+00:00,91.0,36.13054806113427,62.2,,,,Алтай,Govi-Altai,Говь-Алтай
Altai,2022-01-22 00:00:00+00:00,83.0,35.30371668516896,59.2,,,,Алтай,Govi-Altai,Говь-Алтай
Altai,2022-01-23 00:00:00+00:00,72.0,33.55016209936828,52.9,,,,Алтай,Govi-Altai,Говь-Алтай
Altai,2022-01-24 00:00:00+00:00,195.0,72.96714997831116,133.6,,,,Алтай,Govi-Altai,Говь-Алтай
Altai,2022-01-25 00:00:00+00:00,116.0,49.34157294284902,81.7,,,,Алтай,Govi-Altai,Говь-Алтай
Altai,2022-01-26 00:00:00+00:00,143.0,71.49501708049398,106.8,,,,Алтай,Govi-Altai,Говь-Алтай
Altai,2022-01-27 00:00:00+00:00,61.0,28.685714285714283,44.0,,,,Алтай,Govi-Altai,Говь-Алтай
Altai,2022-01-28 00:00:00+00:00,61.0,28.772179040239006,44.5,,,,Алтай,Govi-Altai,Говь-Алтай
Altai,2022-01-29 00:00:00+00:00,145.0,53.55323734049449,97.3,,,,Алтай,Govi-Altai,Говь-Алтай
Altai,2022-01-30 00:00:00+00:00,167.0,68.74737361043094,116.5,,,,Алтай,Govi-Altai,Говь-Алтай
Altai,2022-01-31 00:00:00+00:00,236.0,132.54002525329255,184.1,,,,Алтай,Govi-Altai,Говь-Алтай
Altai,2022-02-01 00:00:00+00:00,164.0,64.34719446039216,113.3,,,,Алтай,Govi-Altai,Говь-Алтай
Altai,2022-02-02 00:00:00+00:00,150.0,57.51057043140449,103.3,,,,Алтай,Govi-Altai,Говь-Алтай
Altai,2022-02-03 00:00:00+00:00,110.0,46.8148482693506,78.2,,,,Алтай,Govi-Altai,Говь-Алтай
Altai,2022-02-04 00:00:00+00:00,149.0,65.70892541943631,106.9,,,,Алтай,Govi-Altai,Говь-Алтай
Altai,2022-02-05 00:00:00+00:00,185.0,99.84148980286339,141.7,,,,Алтай,Govi-Altai,Говь-Алтай
Altai,2022-02-06 00:00:00+00:00,142.0,61.823164177411854,101.2,,,,Алтай,Govi-Altai,Говь-Алтай
Altai,2022-02-07 00:00:00+00:00,114.0,45.604926762121444,79.9,,,,Алтай,Govi-Altai,Говь-Алтай
Altai,2022-02-08 00:00:00+00:00,48.0,21.1260926015928,34.2,,,,Алтай,Govi-Altai,Говь-Алтай
Altai,2022-02-09 00:00:00+00:00,126.0,50.08957528190075,87.1,,,,Алтай,Govi-Altai,Говь-Алтай
Altai,2022-02-10 00:00:00+00:00,91.0,37.30251625492199,63.6,,,,Алтай,Govi-Altai,Говь-Алтай
Altai,2022-02-11 00:00:00+00:00,156.0,63.63824649934849,108.9,,,,Алтай,Govi-Altai,Говь-Алтай
Altai,2022-02-12 00:00:00+00:00,116.0,50.77364172502153,82.6,,,,Алтай,Govi-Altai,Говь-Алтай
Altai,2022-02-13 00:00:00+00:00,85.0,34.480925291449715,58.9,,,,Алтай,Govi-Altai,Говь-Алтай
Altai,2022-02-14 00:00:00+00:00,71.0,31.517815747864518,50.6,,,,Алтай,Govi-Altai,Говь-Алтай
Altai,2022-02-15 00:00:00+00:00,130.0,49.80339347500313,90.3,,,,Алтай,Govi-Altai,Говь-Алтай
Altai,2022-02-16 00:00:00+00:00,42.0,23.645202278795484,32.2,,,,Алтай,Govi-Altai,Говь-Алтай
Altai,2022-02-17 00:00:00+00:00,111.0,47.23661369676387,77.9,,,,Алтай,Govi-Altai,Говь-Алтай
Altai,2022-02-18 00:00:00+00:00,66.0,27.878559296755977,46.2,,,,Алтай,Govi-Altai,Говь-Алтай
Altai,2022-02-19 00:00:00+00:00,109.0,42.326787658355904,74.2,,,,Алтай,Govi-Altai,Говь-Алтай
Altai,2022-02-20 00:00:00+00:00,79.0,33.64414885693969,56.1,,,,Алтай,Govi-Altai,Говь-Алтай
Altai,2022-02-21 00:00:00+00:00,152.0,59.21135020566522,105.6,,,,Алтай,Govi-Altai,Говь-Алтай
Altai,2022-02-22 00:00:00+00:00,127.0,48.12881711792071,87.7,,,,Алтай,Govi-Altai,Говь-Алтай
Altai,2022-02-23 00:00:00+00:00,93.0,35.14422611030202,64.3,,,,Алтай,Govi-Altai,Говь-Алтай
Altai,2022-02-24 00:00:00+00:00,48.0,21.689140140654263,33.7,,,,Алтай,Govi-Altai,Говь-Алтай
Altai,2022-02-25 00:00:00+00:00,65.0,26.336984331346276,45.3,,,,Алтай,Govi-Altai,Говь-Алтай
Altai,2022-02-26 00:00:00+00:00,1.0,0.4,0.8,,,,Алтай,Govi-Altai,Говь-Алтай
Altai,2022-02-27 00:00:00+00:00,40.0,18.67787474683711,29.4,,,,Алтай,Govi-Altai,Говь-Алтай
Altai,2022-02-28 00:00:00+00:00,102.0,37.17825002331808,69.4,,,,Алтай,Govi-Altai,Говь-Алтай
Altai,2022-03-01 00:00:00+00:00,44.0,18.894877135353774,31.6,,,,Алтай,Govi-Altai,Говь-Алтай
Altai,2022-03-02 00:00:00+00:00,20.0,8.396264774962692,13.7,,,,Алтай,Govi-Altai,Говь-Алтай
Altai,2022-03-03 00:00:00+00:00,33.0,13.982942176870749,22.9,,,,Алтай,Govi-Altai,Говь-Алтай
Altai,2022-03-04 00:00:00+00:00,64.0,27.17035024660663,46.6,,,,Алтай,Govi-Altai,Говь-Алтай
Altai,2022-03-05 00:00:00+00:00,21.0,9.822307467610692,15.1,,,,Алтай,Govi-Altai,Говь-Алтай
Altai,2022-03-06 00:00:00+00:00,31.0,13.844990373206578,22.8,,,,Алтай,Govi-Altai,Говь-Алтай
Altai,2022-03-07 00:00:00+00:00,52.0,21.82995040187127,38.3,,,,Алтай,Govi-Altai,Говь-Алтай
Altai,2022-03-08 00:00:00+00:00,25.0,11.835113730564098,18.1,,,,Алтай,Govi-Altai,Говь-Алтай
Altai,2022-03-09 00:00:00+00:00,57.0,25.816406766446917,43.1,,,,Алтай,Govi-Altai,Говь-Алтай
Altai,2022-03-10 00:00:00+00:00,55.0,23.663133609650156,39.9,,,,Алтай,Govi-Altai,Говь-Алтай
Altai,2022-03-11 00:00:00+00:00,34.0,14.745980936418244,24.3,,,,Алтай,Govi-Altai,Говь-Алтай
Altai,2022-03-12 00:00:00+00:00,33.0,16.638958291846656,25.4,,,,Алтай,Govi-Altai,Говь-Алтай
Altai,2022-03-13 00:00:00+00:00,16.0,7.561330436902709,11.4,,,,Алтай,Govi-Altai,Говь-Алтай
Altai,2022-03-14 00:00:00+00:00,39.0,20.78923453282828,27.3,,,,Алтай,Govi-Altai,Говь-Алтай
Altai,2022-03-15 00:00:00+00:00,32.0,18.295870770888087,25.4,,,,Алтай,Govi-Altai,Говь-Алтай
Altai,2022-03-16 00:00:00+00:00,23.0,12.051125434342346,17.5,,,,Алтай,Govi-Altai,Говь-Алтай
Altai,2022-03-17 00:00:00+00:00,26.0,15.414275996674894,20.4,,,,Алтай,Govi-Altai,Говь-Алтай
Altai,2022-03-18 00:00:00+00:00,34.0,16.63233838961248,25.7,,,,Алтай,Govi-Altai,Говь-Алтай
Altai,2022-03-19 00:00:00+00:00,29.0,16.017891262146293,22.3,,,,Алтай,Govi-Altai,Говь-Алтай
Altai,2022-03-20 00:00:00+00:00,48.0,24.425060170236254,36.1,,,,Алтай,Govi-Altai,Говь-Алтай
Altai,2022-03-21 00:00:00+00:00,40.0,20.984509855720187,30.1,,,,Алтай,Govi-Altai,Говь-Алтай
Altai,2022-03-22 00:00:00+00:00,23.0,12.944354513269955,18.2,,,,Алтай,Govi-Altai,Говь-Алтай
Altai,2022-03-23 00:00:00+00:00,25.0,13.103107934073009,18.2,,,,Алтай,Govi-Altai,Говь-Алтай
Altai,2022-03-24 00:00:00+00:00,33.0,15.02750298030078,21.8,,,,Алтай,Govi-Altai,Говь-Алтай
Altai,2022-03-25 00:00:00+00:00,28.0,14.92741061475804,20.9,,,,Алтай,Govi-Altai,Говь-Алтай
Altai,2022-03-26 00:00:00+00:00,29.0,15.660912765691377,21.8,,,,Алтай,Govi-Altai,Говь-Алтай
Altai,2022-03-27 00:00:00+00:00,20.0,10.174441646860764,14.8,,,,Алтай,Govi-Altai,Говь-Алтай
